id,question,gold_answer,predicted_answer,exact_match,f1,precision,recall,inference_time_sec
57114667a58dae1900cd6d80,What instrument is used to examine steam engine performance?,steam engine indicator,steam engine indicator,1,1.0,1.0,1.0,0.01186060905456543
57114667a58dae1900cd6d80,What instrument is used to examine steam engine performance?,steam engine indicator,steam engine indicator,1,1.0,1.0,1.0,0.011884212493896484
57114667a58dae1900cd6d81,What year saw the earliest recorded use of the steam engine indicator?,1851,1851,1,1.0,1.0,1.0,0.012093305587768555
57114667a58dae1900cd6d81,What year saw the earliest recorded use of the steam engine indicator?,1851,1851,1,1.0,1.0,1.0,0.011881589889526367
57114667a58dae1900cd6d81,What year saw the earliest recorded use of the steam engine indicator?,1851,1851,1,1.0,1.0,1.0,0.012369632720947266
57114667a58dae1900cd6d82,What company developed the most successful steam engine indicator?,Charles Porter,Charles Porter by Charles Richard,0,0.5714285714285715,0.4,1.0,0.012481927871704102
57114667a58dae1900cd6d82,What company developed the most successful steam engine indicator?,Charles Porter,Charles Porter by Charles Richard,0,0.5714285714285715,0.4,1.0,0.012147903442382812
57114667a58dae1900cd6d82,What company developed the most successful steam engine indicator?,Charles Porter,Charles Porter by Charles Richard,0,0.5714285714285715,0.4,1.0,0.012385129928588867
57114667a58dae1900cd6d83,Who developed a successful steam engine indicator for Charles Porter?,Charles Richard,Charles Richard,1,1.0,1.0,1.0,0.012421369552612305
57114667a58dae1900cd6d83,Who developed a successful steam engine indicator for Charles Porter?,Charles Richard,Charles Richard,1,1.0,1.0,1.0,0.012285947799682617
57114667a58dae1900cd6d83,Who developed a successful steam engine indicator for Charles Porter?,Charles Richard,Charles Richard,1,1.0,1.0,1.0,0.012060880661010742
57114667a58dae1900cd6d84,Where was the Charles Porter steam engine indicator shown?,London Exhibition,London Exhibition,1,1.0,1.0,1.0,0.011846542358398438
57114667a58dae1900cd6d84,Where was the Charles Porter steam engine indicator shown?,London Exhibition,London Exhibition,1,1.0,1.0,1.0,0.01227712631225586
57114667a58dae1900cd6d84,Where was the Charles Porter steam engine indicator shown?,London Exhibition,London Exhibition,1,1.0,1.0,1.0,0.012348651885986328
5711475ca58dae1900cd6d8a,At what degree are the pistons of a two-cylinder compound connected to the cranks?,90,90°,1,1.0,1.0,1.0,0.014511823654174805
5711475ca58dae1900cd6d8a,At what degree are the pistons of a two-cylinder compound connected to the cranks?,90°,90°,1,1.0,1.0,1.0,0.017562389373779297
5711475ca58dae1900cd6d8a,At what degree are the pistons of a two-cylinder compound connected to the cranks?,90°,90°,1,1.0,1.0,1.0,0.013728857040405273
5711475ca58dae1900cd6d8b,"In a 4-cylinder compound engine, what degree were the individual pistons balanced at?",180,180°,1,1.0,1.0,1.0,0.012879133224487305
5711475ca58dae1900cd6d8b,"In a 4-cylinder compound engine, what degree were the individual pistons balanced at?",180°,180°,1,1.0,1.0,1.0,0.013250112533569336
5711475ca58dae1900cd6d8b,"In a 4-cylinder compound engine, what degree were the individual pistons balanced at?",180°,180°,1,1.0,1.0,1.0,0.012997150421142578
5711475ca58dae1900cd6d8c,At what angle were the groups of pistons set in relation to one another in a 4-cylinder compound?,90,90°,1,1.0,1.0,1.0,0.01499319076538086
5711475ca58dae1900cd6d8c,At what angle were the groups of pistons set in relation to one another in a 4-cylinder compound?,90° to each other,90°,0,0.4,1.0,0.25,0.01504206657409668
5711475ca58dae1900cd6d8c,At what angle were the groups of pistons set in relation to one another in a 4-cylinder compound?,90°,90°,1,1.0,1.0,1.0,0.01581263542175293
5711488ab654c5140001fc3d,What is a term for the reversing of steam flow in a piston engine after each stroke?,counterflow,counterflow,1,1.0,1.0,1.0,0.013022899627685547
5711488ab654c5140001fc3d,What is a term for the reversing of steam flow in a piston engine after each stroke?,counterflow,counterflow,1,1.0,1.0,1.0,0.01263284683227539
5711488ab654c5140001fc3d,What is a term for the reversing of steam flow in a piston engine after each stroke?,counterflow,counterflow,1,1.0,1.0,1.0,0.012648820877075195
5711488ab654c5140001fc3e,How many piston strokes occur in an engine cycle?,two,two,1,1.0,1.0,1.0,0.01256108283996582
5711488ab654c5140001fc3e,How many piston strokes occur in an engine cycle?,two,two,1,1.0,1.0,1.0,0.012103557586669922
5711488ab654c5140001fc3e,How many piston strokes occur in an engine cycle?,two,two,1,1.0,1.0,1.0,0.01230311393737793
5711488ab654c5140001fc3f,How many crank rotations are there in an engine cycle?,one,one,1,1.0,1.0,1.0,0.012356042861938477
5711488ab654c5140001fc3f,How many crank rotations are there in an engine cycle?,one,one,1,1.0,1.0,1.0,0.012347936630249023
5711488ab654c5140001fc3f,How many crank rotations are there in an engine cycle?,one,one,1,1.0,1.0,1.0,0.012110710144042969
5711488ab654c5140001fc40,How many events occur in an engine cycle?,four,four,1,1.0,1.0,1.0,0.011797666549682617
5711488ab654c5140001fc40,How many events occur in an engine cycle?,four,four,1,1.0,1.0,1.0,0.012079715728759766
5711488ab654c5140001fc40,How many events occur in an engine cycle?,four,four,1,1.0,1.0,1.0,0.012351751327514648
5711488ab654c5140001fc41,"Along with admission, exhaust and compression, what is an event in the engine cycle?",expansion,expansion,1,1.0,1.0,1.0,0.01203608512878418
5711488ab654c5140001fc41,"Along with admission, exhaust and compression, what is an event in the engine cycle?",expansion,expansion,1,1.0,1.0,1.0,0.012053728103637695
5711488ab654c5140001fc41,"Along with admission, exhaust and compression, what is an event in the engine cycle?",expansion,expansion,1,1.0,1.0,1.0,0.012074470520019531
57114aceb654c5140001fc47,What is the name of a uniflow engine that takes in steam in hot areas and exhausts it in cold?,Quasiturbine,Quasiturbine,1,1.0,1.0,1.0,0.015623092651367188
57114aceb654c5140001fc47,What is the name of a uniflow engine that takes in steam in hot areas and exhausts it in cold?,Quasiturbine,Quasiturbine,1,1.0,1.0,1.0,0.01556253433227539
57114aceb654c5140001fc47,What is the name of a uniflow engine that takes in steam in hot areas and exhausts it in cold?,Quasiturbine,Quasiturbine,1,1.0,1.0,1.0,0.015669584274291992
57114aceb654c5140001fc48,The uniflow engine is an attempt to fix an issue that arises in what cycle?,counterflow,counterflow,1,1.0,1.0,1.0,0.015453100204467773
57114aceb654c5140001fc48,The uniflow engine is an attempt to fix an issue that arises in what cycle?,counterflow,counterflow,1,1.0,1.0,1.0,0.01614522933959961
57114aceb654c5140001fc48,The uniflow engine is an attempt to fix an issue that arises in what cycle?,counterflow,counterflow,1,1.0,1.0,1.0,0.016554832458496094
57114aceb654c5140001fc49,What part is added to the uniflow engine to resolve the issue in the counterflow cycle?,port,an additional port,0,0.6666666666666666,0.5,1.0,0.016515731811523438
57114aceb654c5140001fc49,What part is added to the uniflow engine to resolve the issue in the counterflow cycle?,additional port,an additional port,1,1.0,1.0,1.0,0.01625680923461914
57114aceb654c5140001fc49,What part is added to the uniflow engine to resolve the issue in the counterflow cycle?,an additional port,an additional port,1,1.0,1.0,1.0,0.015555143356323242
57114b1a2419e31400955575,What type of steam engine doesn't need valves to direct steam?,oscillating cylinder,oscillating cylinder steam engine,0,0.6666666666666666,0.5,1.0,0.012833595275878906
57114b1a2419e31400955575,What type of steam engine doesn't need valves to direct steam?,oscillating cylinder,oscillating cylinder steam engine,0,0.6666666666666666,0.5,1.0,0.012536287307739258
57114b1a2419e31400955575,What type of steam engine doesn't need valves to direct steam?,oscillating,oscillating cylinder steam engine,0,0.4,0.25,1.0,0.01258707046508789
57114b1a2419e31400955576,What is another term for the pivot mounting?,trunnion,trunnion,1,1.0,1.0,1.0,0.01241612434387207
57114b1a2419e31400955576,What is another term for the pivot mounting?,trunnion,trunnion,1,1.0,1.0,1.0,0.012050151824951172
57114b1a2419e31400955576,What is another term for the pivot mounting?,trunnion,trunnion,1,1.0,1.0,1.0,0.011824369430541992
57114b1a2419e31400955577,"Along with toys, where are oscillating cylinder steam engines typically used?",models,models,1,1.0,1.0,1.0,0.012456893920898438
57114b1a2419e31400955577,"Along with toys, where are oscillating cylinder steam engines typically used?",models,models,1,1.0,1.0,1.0,0.012505292892456055
57114b1a2419e31400955577,"Along with toys, where are oscillating cylinder steam engines typically used?",models,models,1,1.0,1.0,1.0,0.012399435043334961
57114b1a2419e31400955578,Full size working engines on what vehicles sometimes use oscillating cylinder steam engines?,ships,ships,1,1.0,1.0,1.0,0.012436866760253906
57114b1a2419e31400955578,Full size working engines on what vehicles sometimes use oscillating cylinder steam engines?,ships,ships,1,1.0,1.0,1.0,0.012481451034545898
57114b1a2419e31400955578,Full size working engines on what vehicles sometimes use oscillating cylinder steam engines?,ships,ships,1,1.0,1.0,1.0,0.012905597686767578
57114dfb50c2381900b54a53,What happens to the working fluid in a closed loop system?,recycled continuously,recycled continuously,1,1.0,1.0,1.0,0.012747764587402344
57114dfb50c2381900b54a53,What happens to the working fluid in a closed loop system?,recycled continuously,recycled continuously,1,1.0,1.0,1.0,0.012505054473876953
57114dfb50c2381900b54a53,What happens to the working fluid in a closed loop system?,recycled continuously,recycled continuously,1,1.0,1.0,1.0,0.012513160705566406
57114dfb50c2381900b54a54,What sort of system releases the exhaust steam into the atmosphere?,open loop,open loop,1,1.0,1.0,1.0,0.01253652572631836
57114dfb50c2381900b54a54,What sort of system releases the exhaust steam into the atmosphere?,open loop,open loop,1,1.0,1.0,1.0,0.012268543243408203
57114dfb50c2381900b54a54,What sort of system releases the exhaust steam into the atmosphere?,open loop,open loop,1,1.0,1.0,1.0,0.012553215026855469
57114dfb50c2381900b54a55,What working fluid is used in a mercury vapor turbine?,Mercury,Mercury,1,1.0,1.0,1.0,0.012605667114257812
57114dfb50c2381900b54a55,What working fluid is used in a mercury vapor turbine?,Mercury,Mercury,1,1.0,1.0,1.0,0.012568473815917969
57114dfb50c2381900b54a55,What working fluid is used in a mercury vapor turbine?,Mercury,Mercury,1,1.0,1.0,1.0,0.012465953826904297
57114dfb50c2381900b54a56,What is the typical working fluid in a steam engine?,water,Mercury,0,0.0,0.0,0.0,0.012298583984375
57114dfb50c2381900b54a56,What is the typical working fluid in a steam engine?,water,Mercury,0,0.0,0.0,0.0,0.012506246566772461
57114dfb50c2381900b54a56,What is the typical working fluid in a steam engine?,water,Mercury,0,0.0,0.0,0.0,0.012822866439819336
57114e8d50c2381900b54a5b,What limits the Rankine cycle's efficiency?,working fluid,the working fluid,1,1.0,1.0,1.0,0.013905763626098633
57114e8d50c2381900b54a5b,What limits the Rankine cycle's efficiency?,working fluid,the working fluid,1,1.0,1.0,1.0,0.012566566467285156
57114e8d50c2381900b54a5b,What limits the Rankine cycle's efficiency?,the working fluid,the working fluid,1,1.0,1.0,1.0,0.012573957443237305
57114e8d50c2381900b54a5c,"What is the turbine entry temperature of a steam turbine, in degrees Celsius?",565,565 °C,0,0.6666666666666666,0.5,1.0,0.012467145919799805
57114e8d50c2381900b54a5c,"What is the turbine entry temperature of a steam turbine, in degrees Celsius?",565 °C,565 °C,1,1.0,1.0,1.0,0.012803316116333008
57114e8d50c2381900b54a5c,"What is the turbine entry temperature of a steam turbine, in degrees Celsius?",565 °C,565 °C,1,1.0,1.0,1.0,0.012969017028808594
57114e8d50c2381900b54a5d,What is  565 °C the creep limit of?,stainless steel,stainless steel,1,1.0,1.0,1.0,0.01273965835571289
57114e8d50c2381900b54a5d,What is  565 °C the creep limit of?,stainless steel,stainless steel,1,1.0,1.0,1.0,0.012457847595214844
57114e8d50c2381900b54a5d,What is  565 °C the creep limit of?,stainless steel,stainless steel,1,1.0,1.0,1.0,0.012126922607421875
57114e8d50c2381900b54a5f,What is a turbine's theoretical Carnot efficiency?,63%,63%,1,1.0,1.0,1.0,0.012514114379882812
57114e8d50c2381900b54a5f,What is a turbine's theoretical Carnot efficiency?,63%,63%,1,1.0,1.0,1.0,0.012505531311035156
57114e8d50c2381900b54a5f,What is a turbine's theoretical Carnot efficiency?,63%,63%,1,1.0,1.0,1.0,0.01297307014465332
57114e8d50c2381900b54a5e,What is the approximate condenser temperature in a turbine?,30 °C,30 °C,1,1.0,1.0,1.0,0.013217687606811523
57114e8d50c2381900b54a5e,What is the approximate condenser temperature in a turbine?,30 °C,30 °C,1,1.0,1.0,1.0,0.013210296630859375
57114e8d50c2381900b54a5e,What is the approximate condenser temperature in a turbine?,30 °C,30 °C,1,1.0,1.0,1.0,0.012951374053955078
57114f0050c2381900b54a65,What devices have been credited as the moving force of the Industrial Revolution?,Steam engines,Steam engines,1,1.0,1.0,1.0,0.010833501815795898
57114f0050c2381900b54a65,What devices have been credited as the moving force of the Industrial Revolution?,Steam engines,Steam engines,1,1.0,1.0,1.0,0.010715246200561523
57114f0050c2381900b54a65,What devices have been credited as the moving force of the Industrial Revolution?,Steam engines,Steam engines,1,1.0,1.0,1.0,0.010597705841064453
57114f0050c2381900b54a65,What devices have been credited as the moving force of the Industrial Revolution?,Steam engines,Steam engines,1,1.0,1.0,1.0,0.010588407516479492
57114f0050c2381900b54a66,"Along with road vehicles, locomotives and ships, on what vehicles were steam engines used during the Industrial Revolution?",steamboats,steamboats,1,1.0,1.0,1.0,0.010404109954833984
57114f0050c2381900b54a66,"Along with road vehicles, locomotives and ships, on what vehicles were steam engines used during the Industrial Revolution?",steamboats,steamboats,1,1.0,1.0,1.0,0.010337352752685547
57114f0050c2381900b54a66,"Along with road vehicles, locomotives and ships, on what vehicles were steam engines used during the Industrial Revolution?",steamboats and road vehicles,steamboats,0,0.4,1.0,0.25,0.013598203659057617
57114f0050c2381900b54a66,"Along with road vehicles, locomotives and ships, on what vehicles were steam engines used during the Industrial Revolution?",steamboats,steamboats,1,1.0,1.0,1.0,0.01681685447692871
57114f0050c2381900b54a67,What is an example of a steam-powered automobile?,Stanley Steamer,Stanley Steamer,1,1.0,1.0,1.0,0.011328935623168945
57114f0050c2381900b54a67,What is an example of a steam-powered automobile?,Stanley Steamer,Stanley Steamer,1,1.0,1.0,1.0,0.009985685348510742
57114f0050c2381900b54a67,What is an example of a steam-powered automobile?,Stanley Steamer,Stanley Steamer,1,1.0,1.0,1.0,0.009326696395874023
57114f0050c2381900b54a67,What is an example of a steam-powered automobile?,Stanley Steamer,Stanley Steamer,1,1.0,1.0,1.0,0.009539365768432617
57114f0050c2381900b54a68,"Along with mills and mines, in what industrial locations did steam drive machines?",factories,factories,1,1.0,1.0,1.0,0.009541034698486328
57114f0050c2381900b54a68,"Along with mills and mines, in what industrial locations did steam drive machines?",factories,factories,1,1.0,1.0,1.0,0.013020753860473633
57114f0050c2381900b54a68,"Along with mills and mines, in what industrial locations did steam drive machines?",factories,factories,1,1.0,1.0,1.0,0.011121988296508789
57114f0050c2381900b54a68,"Along with mills and mines, in what industrial locations did steam drive machines?",factories,factories,1,1.0,1.0,1.0,0.009546279907226562
57114f0050c2381900b54a69,What did the use of steam engines in farming lead to?,increase in the land available for cultivation,increase in the land available for cultivation,1,1.0,1.0,1.0,0.009519100189208984
57114f0050c2381900b54a69,What did the use of steam engines in farming lead to?,increase in the land available for cultivation,increase in the land available for cultivation,1,1.0,1.0,1.0,0.009678363800048828
57114f0050c2381900b54a69,What did the use of steam engines in farming lead to?,farm tractors,increase in the land available for cultivation,0,0.0,0.0,0.0,0.009708166122436523
57114f0050c2381900b54a69,What did the use of steam engines in farming lead to?,an increase in the land available for cultivation,increase in the land available for cultivation,1,1.0,1.0,1.0,0.009745121002197266
571153422419e3140095557d,What was the name of the locomotive that debuted in 1808?,Catch Me Who Can,Catch Me Who Can,1,1.0,1.0,1.0,0.011243104934692383
571153422419e3140095557d,What was the name of the locomotive that debuted in 1808?,Catch Me Who Can,Catch Me Who Can,1,1.0,1.0,1.0,0.011272192001342773
571153422419e3140095557d,What was the name of the locomotive that debuted in 1808?,Catch Me Who Can,Catch Me Who Can,1,1.0,1.0,1.0,0.012085676193237305
571153422419e3140095557e,Who designed Salamanca?,Matthew Murray,Matthew Murray,1,1.0,1.0,1.0,0.010699987411499023
571153422419e3140095557e,Who designed Salamanca?,Matthew Murray,Matthew Murray,1,1.0,1.0,1.0,0.010746955871582031
571153422419e3140095557e,Who designed Salamanca?,Matthew Murray,Matthew Murray,1,1.0,1.0,1.0,0.010735273361206055
571153422419e3140095557f,What type of locomotive was Salamanca?,twin-cylinder,twin-cylinder,1,1.0,1.0,1.0,0.012102603912353516
571153422419e3140095557f,What type of locomotive was Salamanca?,twin-cylinder,twin-cylinder,1,1.0,1.0,1.0,0.011928558349609375
571153422419e3140095557f,What type of locomotive was Salamanca?,twin-cylinder,twin-cylinder,1,1.0,1.0,1.0,0.011691570281982422
571153422419e31400955580,On what railroad was Salamanca used?,Middleton Railway,edge railed rack and pinion Middleton Railway,0,0.4444444444444445,0.2857142857142857,1.0,0.0121307373046875
571153422419e31400955580,On what railroad was Salamanca used?,Middleton Railway,edge railed rack and pinion Middleton Railway,0,0.4444444444444445,0.2857142857142857,1.0,0.012277603149414062
571153422419e31400955580,On what railroad was Salamanca used?,Middleton Railway,edge railed rack and pinion Middleton Railway,0,0.4444444444444445,0.2857142857142857,1.0,0.012213945388793945
571153422419e31400955581,For what railroad did Stephenson build a locomotive in 1825?,Stockton and Darlington,Stockton and Darlington Railway,0,0.8571428571428571,0.75,1.0,0.012066364288330078
571153422419e31400955581,For what railroad did Stephenson build a locomotive in 1825?,Stockton and Darlington Railway,Stockton and Darlington Railway,1,1.0,1.0,1.0,0.011867284774780273
571153422419e31400955581,For what railroad did Stephenson build a locomotive in 1825?,Stockton and Darlington Railway,Stockton and Darlington Railway,1,1.0,1.0,1.0,0.01250147819519043
5711541350c2381900b54a6f,Who patented a high-pressure compound engine in 1805?,Arthur Woolf,Arthur Woolf,1,1.0,1.0,1.0,0.013744831085205078
5711541350c2381900b54a6f,Who patented a high-pressure compound engine in 1805?,Arthur Woolf,Arthur Woolf,1,1.0,1.0,1.0,0.013231039047241211
5711541350c2381900b54a6f,Who patented a high-pressure compound engine in 1805?,Arthur Woolf,Arthur Woolf,1,1.0,1.0,1.0,0.0135040283203125
5711541350c2381900b54a70,What nationality was Arthur Woolf?,British,British,1,1.0,1.0,1.0,0.013322591781616211
5711541350c2381900b54a70,What nationality was Arthur Woolf?,British,British,1,1.0,1.0,1.0,0.013197898864746094
5711541350c2381900b54a70,What nationality was Arthur Woolf?,British,British,1,1.0,1.0,1.0,0.013297319412231445
5711541350c2381900b54a71,What is decreased by staging expansion across multiple cylinders?,torque variability,torque variability,1,1.0,1.0,1.0,0.01361703872680664
5711541350c2381900b54a71,What is decreased by staging expansion across multiple cylinders?,torque variability,torque variability,1,1.0,1.0,1.0,0.013620853424072266
5711541350c2381900b54a71,What is decreased by staging expansion across multiple cylinders?,torque variability,torque variability,1,1.0,1.0,1.0,0.013901948928833008
5711541350c2381900b54a72,What needs to be larger to get the same work out of lower pressure steam?,cylinder volume,cylinder volume,1,1.0,1.0,1.0,0.015244245529174805
5711541350c2381900b54a72,What needs to be larger to get the same work out of lower pressure steam?,cylinder,cylinder volume,0,0.6666666666666666,0.5,1.0,0.015130043029785156
5711541350c2381900b54a72,What needs to be larger to get the same work out of lower pressure steam?,cylinder volume,cylinder volume,1,1.0,1.0,1.0,0.015366792678833008
571154c72419e31400955587,What percentage of electricity was made by steam turbine in the 1990s?,90,90%,1,1.0,1.0,1.0,0.016231775283813477
571154c72419e31400955587,What percentage of electricity was made by steam turbine in the 1990s?,90%,90%,1,1.0,1.0,1.0,0.015991687774658203
571154c72419e31400955587,What percentage of electricity was made by steam turbine in the 1990s?,90%,90%,1,1.0,1.0,1.0,0.015813589096069336
571154c72419e31400955588,What marine engines were less efficient than steam turbines?,reciprocating steam engines,reciprocating,0,0.5,1.0,0.3333333333333333,0.015548467636108398
571154c72419e31400955588,What marine engines were less efficient than steam turbines?,reciprocating,reciprocating,1,1.0,1.0,1.0,0.01583409309387207
571154c72419e31400955588,What marine engines were less efficient than steam turbines?,reciprocating steam engines,reciprocating,0,0.5,1.0,0.3333333333333333,0.016121864318847656
571154c72419e31400955589,"Along with diesel engines, what engines have overtaken steam engines for marine propulsion?",gas turbines,gas turbines,1,1.0,1.0,1.0,0.016072750091552734
571154c72419e31400955589,"Along with diesel engines, what engines have overtaken steam engines for marine propulsion?",gas turbines,gas turbines,1,1.0,1.0,1.0,0.015801191329956055
571154c72419e31400955589,"Along with diesel engines, what engines have overtaken steam engines for marine propulsion?",gas turbines,gas turbines,1,1.0,1.0,1.0,0.01565861701965332
571154c72419e3140095558a,What engines were used throughout most of the 20th century to propel ships?,steam turbines,reciprocating steam engines,0,0.4,0.3333333333333333,0.5,0.01590895652770996
571154c72419e3140095558a,What engines were used throughout most of the 20th century to propel ships?,steam turbines with reduction gearing,reciprocating steam engines,0,0.25,0.3333333333333333,0.2,0.016118526458740234
571154c72419e3140095558a,What engines were used throughout most of the 20th century to propel ships?,steam turbines,reciprocating steam engines,0,0.4,0.3333333333333333,0.5,0.015949726104736328
571154c72419e3140095558b,What gearing was used on steam turbine marine engines in the 20th century?,reduction,reduction,1,1.0,1.0,1.0,0.015474319458007812
571154c72419e3140095558b,What gearing was used on steam turbine marine engines in the 20th century?,reduction,reduction,1,1.0,1.0,1.0,0.015352725982666016
571154c72419e3140095558b,What gearing was used on steam turbine marine engines in the 20th century?,reduction,reduction,1,1.0,1.0,1.0,0.016388416290283203
571155ae2419e31400955591,What is the steam engine's thermodynamic basis?,Rankine cycle,The Rankine cycle,1,1.0,1.0,1.0,0.014435529708862305
571155ae2419e31400955591,What is the steam engine's thermodynamic basis?,The Rankine cycle,The Rankine cycle,1,1.0,1.0,1.0,0.014014244079589844
571155ae2419e31400955591,What is the steam engine's thermodynamic basis?,The Rankine cycle,The Rankine cycle,1,1.0,1.0,1.0,0.013592720031738281
571155ae2419e31400955592,What happens to waste heat in the Rankine cycle?,removed in a condenser,removed,0,0.5,1.0,0.3333333333333333,0.013548135757446289
571155ae2419e31400955592,What happens to waste heat in the Rankine cycle?,removed in a condenser,removed,0,0.5,1.0,0.3333333333333333,0.013466358184814453
571155ae2419e31400955592,What happens to waste heat in the Rankine cycle?,removed in a condenser,removed,0,0.5,1.0,0.3333333333333333,0.013409614562988281
571155ae2419e31400955593,In what decade did the Rankine cycle create 90% of electric power?,1990s,1990s,1,1.0,1.0,1.0,0.013623476028442383
571155ae2419e31400955593,In what decade did the Rankine cycle create 90% of electric power?,1990s,1990s,1,1.0,1.0,1.0,0.013385295867919922
571155ae2419e31400955593,In what decade did the Rankine cycle create 90% of electric power?,1990s,1990s,1,1.0,1.0,1.0,0.013056278228759766
571155ae2419e31400955594,"Along with solar, coal and nuclear, what sort of plants notable use the Rankine process?",biomass,biomass,1,1.0,1.0,1.0,0.013695955276489258
571155ae2419e31400955594,"Along with solar, coal and nuclear, what sort of plants notable use the Rankine process?",biomass,biomass,1,1.0,1.0,1.0,0.013933181762695312
571155ae2419e31400955594,"Along with solar, coal and nuclear, what sort of plants notable use the Rankine process?",biomass,biomass,1,1.0,1.0,1.0,0.013363361358642578
571155ae2419e31400955595,What is William Rankine's nationality?,Scottish,Scottish,1,1.0,1.0,1.0,0.013757944107055664
571155ae2419e31400955595,What is William Rankine's nationality?,Scottish,Scottish,1,1.0,1.0,1.0,0.013584613800048828
571155ae2419e31400955595,What is William Rankine's nationality?,Scottish,Scottish,1,1.0,1.0,1.0,0.013514518737792969
571156152419e3140095559b,How was the efficiency of a steam engine typically evaluated?,duty,duty,1,1.0,1.0,1.0,0.013147830963134766
571156152419e3140095559b,How was the efficiency of a steam engine typically evaluated?,duty,duty,1,1.0,1.0,1.0,0.013198614120483398
571156152419e3140095559f,What was the average duty of a low-pressure Watt engine?,17,17,1,1.0,1.0,1.0,0.013128042221069336
571156152419e3140095559f,What was the average duty of a low-pressure Watt engine?,17.,17,1,1.0,1.0,1.0,0.013073921203613281
571156152419e3140095559f,What was the average duty of a low-pressure Watt engine?,17,17,1,1.0,1.0,1.0,0.01286172866821289
571156152419e3140095559e,What was the ideal duty of a Newcomen engine?,7 million,the number of foot-pounds of work,0,0.0,0.0,0.0,0.012715339660644531
571156152419e3140095559e,What was the ideal duty of a Newcomen engine?,7 million,the number of foot-pounds of work,0,0.0,0.0,0.0,0.014889955520629883
571156152419e3140095559e,What was the ideal duty of a Newcomen engine?,7 million,the number of foot-pounds of work,0,0.0,0.0,0.0,0.01754021644592285
571156152419e3140095559d,What is the weight of a bushel of coal in pounds?,94,94,1,1.0,1.0,1.0,0.012397050857543945
571156152419e3140095559d,What is the weight of a bushel of coal in pounds?,94 pounds,94,0,0.6666666666666666,1.0,0.5,0.011693954467773438
571156152419e3140095559d,What is the weight of a bushel of coal in pounds?,94 pounds,94,0,0.6666666666666666,1.0,0.5,0.012484073638916016
571156152419e3140095559c,Who invented the notion of a steam engine's duty?,Watt,Watt,1,1.0,1.0,1.0,0.012625932693481445
571156152419e3140095559c,Who invented the notion of a steam engine's duty?,Watt,Watt,1,1.0,1.0,1.0,0.012653350830078125
571156152419e3140095559c,Who invented the notion of a steam engine's duty?,Watt,Watt,1,1.0,1.0,1.0,0.012991666793823242
57115ac550c2381900b54a77,What type of engines became popular for power generation after piston steam engines?,steam turbines,Reciprocating,0,0.0,0.0,0.0,0.011009454727172852
57115ac550c2381900b54a77,What type of engines became popular for power generation after piston steam engines?,internal combustion engines,Reciprocating,0,0.0,0.0,0.0,0.010840177536010742
57115ac550c2381900b54a77,What type of engines became popular for power generation after piston steam engines?,Reciprocating piston,Reciprocating,0,0.6666666666666666,1.0,0.5,0.010851621627807617
57115ac550c2381900b54a77,What type of engines became popular for power generation after piston steam engines?,steam turbines,Reciprocating,0,0.0,0.0,0.0,0.010483026504516602
57115ac550c2381900b54a78,What type of steam engines produced most power up to the early 20th century?,Reciprocating piston,Reciprocating piston type,0,0.8,0.6666666666666666,1.0,0.010381221771240234
57115ac550c2381900b54a78,What type of steam engines produced most power up to the early 20th century?,steam turbines,Reciprocating piston type,0,0.0,0.0,0.0,0.010396003723144531
57115ac550c2381900b54a78,What type of steam engines produced most power up to the early 20th century?,electric motors and internal combustion,Reciprocating piston type,0,0.0,0.0,0.0,0.010149478912353516
57115ac550c2381900b54a78,What type of steam engines produced most power up to the early 20th century?,Reciprocating piston type,Reciprocating piston type,1,1.0,1.0,1.0,0.009958982467651367
57115ac550c2381900b54a79,What type of steam engine produces most electricity in the world today?,turbine,turbine,1,1.0,1.0,1.0,0.010047197341918945
57115ac550c2381900b54a79,What type of steam engine produces most electricity in the world today?,turbine type,turbine,0,0.6666666666666666,1.0,0.5,0.009911060333251953
57115ac550c2381900b54a79,What type of steam engine produces most electricity in the world today?,electric motors,turbine,0,0.0,0.0,0.0,0.009890079498291016
57115ac550c2381900b54a79,What type of steam engine produces most electricity in the world today?,turbine type,turbine,0,0.6666666666666666,1.0,0.5,0.009798288345336914
57115ac550c2381900b54a7a,"Along with electric motors, what type of engines superseded piston steam engines?",internal combustion,internal combustion engines,0,0.8,0.6666666666666666,1.0,0.009776592254638672
57115ac550c2381900b54a7a,"Along with electric motors, what type of engines superseded piston steam engines?",internal combustion,internal combustion engines,0,0.8,0.6666666666666666,1.0,0.009769916534423828
57115ac550c2381900b54a7a,"Along with electric motors, what type of engines superseded piston steam engines?",internal combustion,internal combustion engines,0,0.8,0.6666666666666666,1.0,0.009766101837158203
57115b2850c2381900b54a7f,Who developed the first commercial steam powered device?,Thomas Savery,Thomas Savery,1,1.0,1.0,1.0,0.011976480484008789
57115b2850c2381900b54a7f,Who developed the first commercial steam powered device?,Thomas Savery.,Thomas Savery,1,1.0,1.0,1.0,0.012272834777832031
57115b2850c2381900b54a7f,Who developed the first commercial steam powered device?,Thomas Savery,Thomas Savery,1,1.0,1.0,1.0,0.012598276138305664
57115b2850c2381900b54a7f,Who developed the first commercial steam powered device?,Thomas Savery,Thomas Savery,1,1.0,1.0,1.0,0.013409614562988281
57115b2850c2381900b54a80,What was the first steam powered device used commercially?,water pump,water pump,1,1.0,1.0,1.0,0.013392925262451172
